0.106275;1.047143817;16;1;2
0.306313;1.047143817;16;1;2
3.006129;1.048791409;16;1;2
3.206249;1.048791409;16;1;2
3.406091;1.048791409;16;1;2
3.606342;1.048791409;16;1;2
4.456148;1.048791409;16;1;2
4.656169;1.048791409;16;1;2
8.805998;1.050295353;16;1;2
9.006383;1.050295353;16;1;2
10.156557;1.050295353;16;1;2
10.456133;1.050295353;16;1;2
10.656298;1.050295353;16;1;2
10.856098;1.050295353;16;1;2
11.056083;1.050295353;16;1;2
11.25608;1.050295353;16;1;2
14.555794;1.051650047;16;1;2
18.155788;1.051650047;16;1;2
18.355855;1.052323937;16;1;2
18.555673;1.052323937;16;1;2
18.755673;1.052323937;16;1;2
18.955664;1.052323937;16;1;2
21.809328;1.052323937;16;1;2
21.955561;1.052323937;16;1;2
22.105543;1.052323937;16;1;2
22.905629;1.052323937;16;1;2
23.105505;1.052323937;16;1;2
23.305482;1.052874923;16;1;2
23.805722;1.052874923;16;1;2
24.005672;1.052874923;16;1;2
24.405497;1.052874923;16;1;2
24.705569;1.052874923;16;1;2
24.905553;1.052874923;16;1;2
25.106941;1.052874923;16;1;2
27.055573;1.052874923;16;1;2
27.255402;1.052874923;16;1;2
27.455357;1.052874923;16;1;2
27.655325;1.052874923;16;1;2
27.955371;1.052874923;16;1;2
28.155374;1.052874923;16;1;2
28.355398;1.053364396;16;1;2
28.555524;1.053364396;16;1;2
33.155197;1.053364396;16;1;2
33.45626;1.054155111;16;1;2
33.656385;1.054155111;16;1;2
33.85633;1.054155111;16;1;2
34.056274;1.054155111;16;1;2
34.256328;1.054155111;16;1;2
34.556189;1.054155111;16;1;2
34.756411;1.054155111;16;1;2
34.956112;1.054155111;16;1;2
35.156398;1.054155111;16;1;2
35.35636;1.054155111;16;1;2
35.65631;1.054155111;16;1;2
36.506061;1.054155111;16;1;2
37.406223;1.054155111;16;1;2
37.606053;1.054155111;16;1;2
37.906063;1.054155111;16;1;2
38.106063;1.054155111;16;1;2
38.307034;1.05503583;16;1;2
38.507191;1.05503583;16;1;2
38.707007;1.05503583;16;1;2
39.007329;1.05503583;16;1;2
39.233826;1.05503583;16;1;2
39.406935;1.05503583;16;1;2
39.60725;1.05503583;16;1;2
39.807314;1.05503583;16;1;2
40.107152;1.05503583;16;1;2
40.307131;1.05503583;16;1;2
40.506965;1.05503583;16;1;2
40.706934;1.05503583;16;1;2
40.906842;1.05503583;16;1;2
41.207109;1.05503583;16;1;2
41.407077;1.05503583;16;1;2
41.607106;1.05503583;16;1;2
41.837905;1.05503583;16;1;2
42.006873;1.05503583;16;1;2
42.306908;1.05503583;16;1;2
42.5068;1.05503583;16;1;2
42.706891;1.05503583;16;1;2
42.907102;1.05503583;16;1;2
43.10706;1.05503583;16;1;2
43.407854;1.055749059;16;1;2
43.60829;1.055749059;16;1;2
43.807804;1.055749059;16;1;2
44.00784;1.055749059;16;1;2
44.208006;1.055749059;16;1;2
44.508012;1.055749059;16;1;2
44.708048;1.055749059;16;1;2
44.907902;1.055749059;16;1;2
45.057776;1.055749059;16;1;2
45.257785;1.055749059;16;1;2
45.557971;1.055749059;16;1;2
45.757875;1.055749059;16;1;2
45.90794;1.055749059;16;1;2
46.107958;1.055749059;16;1;2
46.257809;1.055749059;16;1;2
46.457797;1.055749059;16;1;2
46.707804;1.055749059;16;1;2
46.907781;1.055749059;16;1;2
47.108409;1.055749059;16;1;2
47.308009;1.055749059;16;1;2
47.507954;1.055749059;16;1;2
47.80778;1.055749059;16;1;2
48.009963;1.055749059;16;1;2
48.207768;1.055749059;16;1;2
48.408733;1.056335926;16;1;2
48.55879;1.056335926;16;1;2
48.809052;1.056335926;16;1;2
48.958717;1.056335926;16;1;2
49.158687;1.056335926;16;1;2
49.308739;1.056335926;16;1;2
49.509167;1.056335926;16;1;2
49.708691;1.056335926;16;1;2
49.95875;1.056335926;16;1;2
50.159174;1.056335926;16;1;2
50.358666;1.056335926;16;1;2
50.508823;1.056335926;16;1;2
50.708623;1.056335926;16;1;2
