359.26022;0.1119784862;5;0,1;2
359.41;0.1119784862;5;0,1;2
359.56003;0.1119784862;5;0,1;2
359.86017;0.1119784862;5;0,1;2
360.21649;0.1122908443;5;0,1;2
360.36602;0.1122908443;5;0,1;2
360.81616;0.1122908443;5;0,1;2
360.96592;0.1122908443;5;0,1;2
361.11595;0.1122908443;5;0,1;2
361.26597;0.1122908443;5;0,1;2
361.46594;0.1122908443;5;0,1;2
361.61614;0.1122908443;5;0,1;2
361.86597;0.1122908443;5;0,1;2
362.01617;0.1122908443;5;0,1;2
362.21621;0.1122908443;5;0,1;2
362.36629;0.1122908443;5;0,1;2
362.56594;0.1122908443;5;0,1;2
362.71591;0.1122908443;5;0,1;2
363.01595;0.1122908443;5;0,1;2
363.41613;0.1122908443;5;0,1;2
363.61594;0.1122908443;5;0,1;2
363.81606;0.1122908443;5;0,1;2
364.06587;0.1122908443;5;0,1;2
364.2683;0.1122908443;5;0,1;2
364.41584;0.1122908443;5;0,1;2
364.56585;0.1122908443;5;0,1;2
364.76587;0.1122908443;5;0,1;2
364.96603;0.1122908443;5;0,1;2
365.26581;0.1122908443;5;0,1;2
365.46581;0.1122908443;5;0,1;2
365.68118;0.1122908443;5;0,1;2
365.96973;0.1125786528;5;0,1;2
366.16881;0.1125786528;5;0,1;2
366.46896;0.1125786528;5;0,1;2
366.66895;0.1125786528;5;0,1;2
366.86878;0.1125786528;5;0,1;2
367.06878;0.1125786528;5;0,1;2
367.56893;0.1125786528;5;0,1;2
367.76893;0.1125786528;5;0,1;2
367.96892;0.1125786528;5;0,1;2
368.1689;0.1125786528;5;0,1;2
368.36868;0.1125786528;5;0,1;2
368.66875;0.1125786528;5;0,1;2
368.86874;0.1125786528;5;0,1;2
369.06869;0.1125786528;5;0,1;2
369.26888;0.1125786528;5;0,1;2
370.21864;0.1125786528;5;0,1;2
370.41865;0.1125786528;5;0,1;2
370.61868;0.1125786528;5;0,1;2
371.32408;0.1126653701;5;0,1;2
371.52653;0.1126653701;5;0,1;2
371.77371;0.1126653701;5;0,1;2
372.07361;0.1126653701;5;0,1;2
