raw_acceleration,sensor,frequency_str,frequency_num,boost_str,boost_num,axis,filename,acceleration_clean,k_raw,error_raw_%
0.1066090465,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066090465,0.9380067009604106,0.11801868749999989
0.1066090465,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066090465,0.9380067009604106,0.11801868749999989
0.1066090465,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066090465,0.9380067009604106,0.11801868749999989
0.1066090465,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066090465,0.9380067009604106,0.11801868749999989
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1066286117,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1066286117,0.9378345868494506,0.11836806607142848
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065791622,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065791622,0.9382697136645348,0.11748503928571408
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1065011173,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1065011173,0.9389572854744126,0.11609138035714284
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
0.1064138561,1,10,10.0,0.1,0.1,Y,1-s 10hz 0.1.csv,0.1064138561,0.9397272466663297,0.11453314464285698
